,Target,AGE,S1,Q5a,Q5b,Q5c,Q5d,Q5e,Q5g,Q5h,Q5i,Q5j,Q5l,Q20,Q21,Q25,Q27,Q28,Q29,Q30,Q32,Q33,Q34,Q35,Q36a,Q36b,Q36c,Q31,Q37a,Q38,AcornTypeCode,Q3_Full-Time Student,Q3_Registered Unemployed (Job Seeker's Allowance),Q3_Retired,Q3_Unemployed due to ill health,"Q3_Unemployed, Not Registered-Seeking Work",Q3_Working - Full Time (30+ HRS),Q3_Working - Part Time (8 - 29 HRS),Q4_(Refused),Q4_Any - Other White background (type in),Q4_Asian or Asian British - Any other Asian Background (type in),Q4_Asian or Asian British - Bangladeshi,Q4_Asian or Asian British - Chinese ,Q4_Asian or Asian British - Indian,Q4_Asian or Asian British - Pakistani,Q4_Black or Black British -  Caribbean,Q4_Black or Black British - African ,Q4_Black or Black British - Any other black background (type in),Q4_Mixed - White and Black - African,Q4_Mixed - White and Black - Caribbean,Q4_Other Ethnic groups - Any other background (type in),Q4_Other Ethnic groups - Arab,Q4_White - Eastern European  (type in),Q4_White - Irish,Q4_White - Western European,Number of Council Services accessed,Information about public services,Q12 Online,Q12 Offline,Usefulness of offline publication,Q22_Live Here Rent Free,Q22_Owns Outright,Q22_Owns With A Mortgage Or Loan,Q22_Part Owns And Part Rents (shared Ownership),Q22_Rents (With Or Without Housing Benefit),Q22_Rents A Room In A Shared Property,Financial Worry,latitude,longitude
488,0.0,41.0,1.0,4.0,2.0,3.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,1,2.0,2.0,0.0,3,9,7,9,2,1.0,1.0,1.0,1.0,1.0,9.0,36.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.8,0.0,0.0,,0,0,0,0,1,0,0.0,51.5268,-0.1471818181818182
489,0.0,23.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,4.0,2,3.0,0.0,0.0,3,8,7,7,5,1.0,1.0,1.0,1.0,1.0,9.0,15.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,4.0,0.0,0.0,,0,0,0,0,1,0,0.0,51.5156,-0.1886454545454546
490,0.0,64.0,0.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,1,2.0,0.0,0.0,3,10,9,10,5,1.0,1.0,1.0,1.0,1.0,9.0,15.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,2.2,0.0,1.0,2.0,0,1,0,0,0,0,0.0,51.5268,-0.1471818181818182
491,0.0,33.0,0.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2,2.0,1.0,0.0,3,10,8,9,5,1.0,1.0,1.0,1.0,1.0,9.0,36.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.8,0.0,0.0,,0,0,0,0,1,0,0.0,51.5268,-0.1471818181818182
492,0.0,62.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,2,1.0,0.0,0.0,3,9,9,9,4,1.0,1.0,1.0,1.0,1.0,9.0,36.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1.8,0.0,1.0,2.0,0,0,0,0,1,0,0.0,51.5268,-0.1471818181818182
493,0.0,44.0,0.0,1.0,3.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,1,1.0,0.0,0.0,3,8,8,8,1,3.0,1.0,2.0,1.0,1.0,9.0,15.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2.0,0.0,1.0,2.0,0,0,0,0,1,0,0.0,51.5156,-0.1886454545454546
494,0.0,22.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,2,2.0,0.0,0.0,3,9,9,9,3,1.0,1.0,1.0,1.0,1.0,9.0,15.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1.6,0.0,1.0,2.0,0,0,0,0,1,0,0.0,51.5156,-0.1886454545454546
495,0.0,36.0,0.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,2,1.0,1.0,0.0,3,9,9,7,2,1.0,1.0,1.0,1.0,1.0,9.0,15.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2.0,0.0,0.0,,0,0,0,0,1,0,0.0,51.5156,-0.1886454545454546
496,0.0,32.0,0.0,2.0,4.0,3.0,4.0,1.0,5.0,4.0,4.0,4.0,2.0,1.0,3.0,2,3.0,0.0,0.0,3,9,9,9,6,1.0,1.0,1.0,1.0,1.0,9.0,54.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.2,1.0,1.0,2.0,1,0,0,0,0,0,0.0,51.5085,-0.1257
497,0.0,38.0,1.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,5.0,4.0,1,1.0,0.0,0.0,3,7,7,7,2,1.0,1.0,1.0,1.0,0.0,6.0,54.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.4,0.0,1.0,5.0,0,1,0,0,0,0,0.0,51.5085,-0.1257
498,0.0,74.0,0.0,2.0,2.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,4.0,3,3.0,0.0,0.0,3,9,9,9,2,1.0,1.0,1.0,1.0,1.0,9.0,54.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,2.0,1.0,0,0,0,0,1,0,0.0,51.5085,-0.1257
499,0.0,39.0,0.0,4.0,4.0,1.0,4.0,4.0,1.0,4.0,1.0,4.0,2.0,5.0,4.0,3,3.0,0.0,0.0,3,7,7,7,5,1.0,1.0,1.0,1.0,1.0,8.0,54.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,3.0,0.0,1.0,4.0,1,0,0,0,0,0,0.0,51.5085,-0.1257
500,0.0,72.0,0.0,2.0,2.0,,3.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,4.0,3,2.0,0.0,0.0,3,10,10,10,3,1.0,1.0,1.0,1.0,1.0,9.0,54.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2.0,1.0,2.0,2.0,0,0,0,0,1,0,0.0,51.5085,-0.1257
501,0.0,24.0,0.0,1.0,2.0,1.0,3.0,1.0,3.0,3.0,4.0,4.0,2.0,8.0,4.0,2,1.0,0.0,0.0,3,6,6,6,4,1.0,1.0,1.0,1.0,0.0,5.0,54.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.2,1.0,1.0,4.0,0,0,0,0,1,0,0.0,51.5085,-0.1257
502,0.0,41.0,0.0,5.0,5.0,5.0,5.0,2.0,5.0,4.0,5.0,5.0,2.0,1.0,4.0,2,5.0,3.0,0.0,3,4,4,4,10,3.0,3.0,3.0,1.0,1.0,8.0,54.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1.0,0.0,1.0,2.0,0,0,0,0,1,0,0.0,51.5085,-0.1257
503,0.0,55.0,1.0,3.0,3.0,,4.0,1.0,4.0,4.0,4.0,4.0,1.0,2.0,4.0,4,2.0,0.0,0.0,2,7,7,7,8,2.0,3.0,3.0,1.0,1.0,9.0,54.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.25,0.0,2.0,2.5,0,0,0,0,1,0,2.0,51.5085,-0.1257
504,0.0,53.0,1.0,2.0,4.0,2.0,3.0,1.0,1.0,3.0,2.0,,2.0,1.0,4.0,2,1.0,0.0,0.0,3,8,8,8,7,1.0,1.0,1.0,1.0,1.0,9.0,54.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.2,0.0,1.0,2.0,0,0,0,0,1,0,0.0,51.5085,-0.1257
505,0.0,45.0,1.0,4.0,4.0,,4.0,1.0,4.0,4.0,4.0,4.0,3.0,2.0,4.0,4,2.0,0.0,0.0,3,7,7,7,8,1.0,2.0,2.0,1.0,1.0,9.0,54.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.4,0.0,2.0,2.5,0,0,0,0,1,0,0.0,51.5085,-0.1257
506,0.0,44.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,2,3.0,1.0,0.0,3,9,9,9,4,1.0,1.0,1.0,1.0,1.0,7.0,54.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1.6,1.0,1.0,2.0,0,0,0,0,1,0,0.0,51.5085,-0.1257
507,0.0,23.0,1.0,3.0,5.0,4.0,4.0,,2.0,4.0,3.0,4.0,2.0,2.0,4.0,4,4.0,0.0,0.0,3,7,7,7,3,2.0,1.0,1.0,1.0,1.0,8.0,54.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,3.0,0.0,1.0,4.0,1,0,0,0,0,0,2.0,51.5085,-0.1257
508,0.0,52.0,0.0,3.0,5.0,3.0,5.0,2.0,2.0,5.0,3.0,3.0,1.0,1.0,4.0,4,3.0,0.0,0.0,3,10,10,10,2,1.0,1.0,1.0,1.0,1.0,8.0,54.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.2,1.0,1.0,1.0,0,0,0,0,1,0,3.0,51.5085,-0.1257
509,0.0,34.0,1.0,5.0,5.0,4.0,4.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,4.0,2,2.0,0.0,0.0,3,8,8,8,2,2.0,2.0,2.0,0.0,1.0,9.0,54.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,4.0,1.0,1.0,2.0,0,0,0,0,1,0,0.0,51.5085,-0.1257
510,0.0,47.0,0.0,3.0,3.0,,5.0,1.0,3.0,3.0,5.0,5.0,3.0,1.0,4.0,3,3.0,0.0,0.0,3,9,9,9,6,1.0,1.0,1.0,1.0,1.0,8.0,54.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1.0,0.0,1.0,1.0,0,0,0,0,1,0,0.0,51.5085,-0.1257
511,0.0,41.0,0.0,5.0,5.0,5.0,5.0,3.0,3.0,4.0,4.0,4.0,2.0,2.0,4.0,1,1.0,0.0,0.0,3,3,7,4,8,2.0,3.0,3.0,1.0,1.0,8.0,54.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,2.0,1.0,1.0,4.0,0,1,0,0,0,0,0.0,51.5085,-0.1257
512,0.0,55.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,2,2.0,0.0,0.0,3,9,10,9,1,1.0,1.0,1.0,1.0,1.0,8.0,16.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,1.0,1.0,2.0,0,1,0,0,0,0,0.0,51.5085,-0.1257
513,0.0,64.0,0.0,4.0,3.0,5.0,3.0,5.0,3.0,4.0,4.0,3.0,3.0,1.0,1.0,3,2.0,0.0,1.0,3,7,8,3,8,2.0,2.0,2.0,1.0,0.0,8.0,16.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,0.0,1.0,2.0,0,0,1,0,0,0,0.0,51.5085,-0.1257
514,0.0,24.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2,3.0,0.0,0.0,3,9,9,9,2,1.0,1.0,1.0,1.0,1.0,9.0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2.0,1.0,0.0,,0,1,0,0,0,0,0.0,51.5085,-0.1257
515,0.0,52.0,0.0,2.0,2.0,,2.0,2.0,2.0,1.0,4.0,2.0,2.0,4.0,4.0,4,1.0,0.0,0.0,2,6,6,6,6,3.0,3.0,3.0,1.0,0.0,8.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,2.0,0.0,0.0,,0,1,0,0,0,0,3.0,51.5085,-0.1257
516,0.0,57.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,1,4.0,1.0,0.0,3,8,8,9,3,1.0,1.0,1.0,1.0,1.0,8.0,16.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,0.0,0.0,,0,1,0,0,0,0,0.0,51.5085,-0.1257
517,0.0,52.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,4.0,2,2.0,0.0,0.0,3,9,10,9,3,1.0,1.0,1.0,1.0,1.0,9.0,2.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,1.0,1.0,2.0,0,1,0,0,0,0,0.0,51.5085,-0.1257
518,0.0,29.0,0.0,2.0,3.0,2.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,2,1.0,0.0,0.0,3,8,9,8,3,1.0,1.0,1.0,1.0,1.0,9.0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2.0,2.0,1.0,2.0,0,0,0,0,1,0,0.0,51.5085,-0.1257
519,0.0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,2,1.0,0.0,0.0,3,9,9,10,2,1.0,1.0,1.0,1.0,0.0,5.0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,2.0,2.0,1.0,2.0,0,0,0,0,1,0,0.0,51.5085,-0.1257
520,0.0,46.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1,3.0,1.0,0.0,3,9,9,10,2,1.0,1.0,1.0,1.0,1.0,9.0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2.0,2.0,3.0,2.0,0,1,0,0,0,0,0.0,51.5085,-0.1257
521,0.0,37.0,1.0,2.0,3.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,4.0,2,1.0,0.0,0.0,3,9,10,10,2,1.0,1.0,1.0,1.0,1.0,8.0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,2.0,1.0,1.0,5.0,0,0,0,0,1,0,0.0,51.5085,-0.1257
522,0.0,28.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,2,2.0,0.0,0.0,3,9,10,8,2,1.0,1.0,1.0,1.0,0.0,5.0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,2.0,0.0,0.0,,0,0,0,0,1,0,0.0,51.5085,-0.1257
523,0.0,45.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,2,3.0,0.0,0.0,3,10,9,8,3,1.0,1.0,1.0,1.0,1.0,9.0,16.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.8,1.0,1.0,2.0,0,1,0,0,0,0,0.0,51.5085,-0.1257
524,0.0,25.0,0.0,4.0,5.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,4.0,1,3.0,0.0,0.0,3,11,11,11,1,1.0,1.0,1.0,1.0,0.0,9.0,16.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.8,1.0,0.0,,0,1,0,0,0,0,0.0,51.5085,-0.1257
525,0.0,40.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1,3.0,1.0,0.0,3,9,8,9,2,1.0,1.0,1.0,1.0,1.0,9.0,16.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2.0,2.0,1.0,2.0,0,1,0,0,0,0,0.0,51.5085,-0.1257
526,0.0,68.0,0.0,1.0,2.0,,3.0,1.0,3.0,3.0,2.0,3.0,1.0,2.0,2.0,2,4.0,0.0,0.0,3,8,7,7,2,,,,2.0,1.0,8.0,16.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,2.0,1.0,2.0,0,1,0,0,0,0,0.0,51.5085,-0.1257
527,0.0,48.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,4.0,2,2.0,0.0,1.0,3,10,9,10,2,1.0,1.0,1.0,1.0,1.0,9.0,16.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.75,1.0,1.0,1.0,0,1,0,0,0,0,0.0,51.5085,-0.1257
528,0.0,23.0,1.0,3.0,3.0,5.0,4.0,,4.0,4.0,4.0,4.0,4.0,2.0,4.0,6,5.0,0.0,0.0,3,6,7,7,7,1.0,1.0,1.0,1.0,1.0,9.0,55.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,3.6,0.0,0.0,,0,0,0,0,1,0,1.0,51.5085,-0.1257
529,0.0,46.0,0.0,5.0,5.0,3.0,5.0,3.0,5.0,3.0,5.0,4.0,4.0,1.0,3.0,3,2.0,0.0,0.0,3,10,10,10,5,2.0,2.0,2.0,1.0,1.0,8.0,55.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,3.25,0.0,2.0,2.0,0,0,0,0,1,0,0.0,51.5085,-0.1257
530,0.0,24.0,1.0,4.0,3.0,4.0,4.0,,4.0,4.0,4.0,4.0,5.0,1.0,4.0,4,4.0,0.0,1.0,3,9,8,8,5,2.0,2.0,2.0,1.0,1.0,9.0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,3.4,0.0,2.0,2.0,0,0,0,0,1,0,1.0,,
531,0.0,51.0,1.0,4.0,5.0,4.0,4.0,3.0,5.0,4.0,5.0,4.0,4.0,1.0,4.0,3,2.0,3.0,0.0,3,10,10,10,5,1.0,1.0,1.0,1.0,0.0,5.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,3.0,0.0,2.0,2.0,0,0,0,0,1,0,2.0,,
532,0.0,56.0,0.0,5.0,5.0,3.0,5.0,,5.0,4.0,5.0,5.0,4.0,2.0,4.0,3,4.0,0.0,0.0,2,9,9,9,4,1.0,2.0,1.0,1.0,1.0,8.0,55.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,3.2,0.0,1.0,2.0,0,0,0,0,1,0,1.0,51.5085,-0.1257
533,0.0,66.0,1.0,5.0,4.0,,4.0,,5.0,4.0,4.0,4.0,4.0,1.0,3.0,3,2.0,0.0,1.0,2,8,8,9,7,1.0,2.0,1.0,1.0,1.0,8.0,55.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,3.25,1.0,1.0,2.0,0,0,0,0,1,0,2.0,51.5085,-0.1257
534,0.0,58.0,0.0,4.0,4.0,,4.0,,4.0,5.0,4.0,4.0,4.0,1.0,4.0,3,5.0,0.0,0.0,3,9,9,8,4,1.0,1.0,1.0,1.0,1.0,8.0,55.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,3.0,0.0,2.0,2.0,0,0,0,0,1,0,1.0,51.5085,-0.1257
535,0.0,49.0,0.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,2.0,3.0,3,2.0,2.0,0.0,3,9,8,9,5,1.0,1.0,1.0,1.0,1.0,9.0,55.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,3.0,0.0,2.0,2.0,0,0,0,0,1,0,2.0,51.5085,-0.1257
536,0.0,38.0,0.0,5.0,5.0,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,1.0,3.0,3,1.0,5.0,0.0,3,9,9,9,4,1.0,1.0,1.0,1.0,0.0,5.0,55.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,3.4,0.0,2.0,2.0,0,0,0,0,1,0,2.0,51.5085,-0.1257
537,0.0,59.0,1.0,5.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,1.0,3.0,3,5.0,0.0,0.0,3,8,8,9,6,1.0,1.0,1.0,1.0,0.0,6.0,55.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0,2.8,0.0,2.0,2.0,0,0,0,0,1,0,1.0,51.5085,-0.1257
538,0.0,73.0,1.0,5.0,1.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,3.0,2,3.0,0.0,0.0,3,11,11,11,5,1.0,1.0,1.0,1.0,1.0,8.0,15.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,0.0,0.0,,0,1,0,0,0,0,0.0,51.5085,-0.1257
539,0.0,22.0,0.0,3.0,3.0,,,1.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,2,2.0,0.0,0.0,3,11,11,11,6,1.0,1.0,1.0,0.0,0.0,1.0,15.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,2.0,0.0,0.0,,0,0,0,0,1,0,0.0,51.5085,-0.1257
540,0.0,68.0,1.0,3.0,3.0,,2.0,1.0,3.0,3.0,4.0,3.0,5.0,1.0,3.0,3,2.0,0.0,0.0,2,8,7,7,4,2.0,1.0,1.0,1.0,1.0,9.0,16.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.4,1.0,1.0,1.0,0,0,0,0,1,0,1.0,51.5299,-0.1747
541,0.0,45.0,0.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,1.0,3.0,2,2.0,1.0,0.0,3,10,9,9,9,1.0,1.0,2.0,1.0,1.0,8.0,15.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.6,2.0,1.0,1.0,0,0,0,0,1,0,0.0,51.5299,-0.1747
542,0.0,40.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,4.0,2,2.0,0.0,0.0,3,9,8,8,6,1.0,1.0,1.0,1.0,1.0,9.0,15.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,1.0,1.0,1.0,0,0,0,0,1,0,0.0,51.5299,-0.1747
543,0.0,29.0,1.0,5.0,5.0,5.0,5.0,3.0,4.0,3.0,2.0,3.0,4.0,2.0,4.0,3,2.0,0.0,0.0,3,10,7,7,3,1.0,1.0,1.0,1.0,1.0,9.0,15.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,3.0,0.0,,0,0,0,0,1,0,1.0,51.5299,-0.1747
544,0.0,32.0,1.0,5.0,3.0,5.0,2.0,4.0,5.0,5.0,2.0,2.0,5.0,2.0,3.0,3,3.0,0.0,0.0,3,10,10,10,4,1.0,1.0,1.0,1.0,1.0,7.0,15.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1.0,1.0,0.0,,0,0,0,0,1,0,1.0,51.5303,-0.18458
545,0.0,59.0,1.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,3.0,3.0,3.0,1.0,3.0,1,2.0,0.0,0.0,3,8,7,7,3,2.0,1.0,1.0,1.0,1.0,8.0,15.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,1.0,1.0,0,0,0,0,1,0,0.0,51.5085,-0.1257
546,0.0,69.0,1.0,5.0,5.0,,5.0,3.0,5.0,4.0,2.0,5.0,4.0,2.0,4.0,3,2.0,1.0,0.0,3,10,10,2,7,1.0,1.0,1.0,1.0,1.0,8.0,15.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1.0,1.0,0.0,,0,0,0,0,1,0,1.0,51.5085,-0.1257
547,0.0,39.0,0.0,3.0,5.0,3.0,5.0,3.0,3.0,4.0,4.0,3.0,4.0,1.0,3.0,3,2.0,1.0,0.0,3,8,8,8,6,2.0,2.0,2.0,1.0,0.0,5.0,15.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1.6,1.0,1.0,2.0,0,0,0,0,1,0,1.0,51.5299,-0.1747
548,0.0,37.0,0.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,3.0,3.0,1.0,2.0,4.0,2,3.0,0.0,0.0,3,10,8,10,6,1.0,1.0,2.0,1.0,1.0,9.0,15.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.4,1.0,0.0,,0,0,0,0,1,0,0.0,51.5085,-0.1257
549,0.0,22.0,1.0,5.0,4.0,5.0,4.0,3.0,5.0,4.0,2.0,2.0,2.0,2.0,4.0,2,4.0,0.0,0.0,3,9,9,9,5,1.0,1.0,1.0,1.0,1.0,9.0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,2.0,0.0,,0,0,0,0,0,1,0.0,51.5299,-0.1747
550,0.0,24.0,0.0,2.0,2.0,5.0,5.0,3.0,3.0,3.0,1.0,2.0,3.0,1.0,4.0,3,3.0,0.0,0.0,3,11,11,11,1,1.0,1.0,1.0,1.0,1.0,9.0,16.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,2.0,1.0,0.0,,0,0,0,0,1,0,0.0,51.5303,-0.18458
551,0.0,26.0,0.0,1.0,4.0,,4.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,3,1.0,0.0,0.0,3,11,11,11,1,1.0,1.0,1.0,1.0,0.0,1.0,15.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2.0,0.0,0.0,,0,0,0,0,1,0,0.0,51.5085,-0.1257
