,Males aged 85-89,Females,Males aged 45-65,Females aged 5-9,Males aged 25-44,Males aged 70-74,Males aged 5-9,Males aged 65-69,Females aged 25-44,Mode Income,Males aged 80-84,Females aged 75-79,Lower Quartile,Males aged 75-79,Females aged 45-65,Males aged 90-94,Mean Income,Females aged 80-84,Males aged 100+,Females aged 70-74,Females aged 65-69,Females aged 95_99,Median Income,Females aged 85-89,Males,Females aged 90-94,Females aged 65+,Large User,Population aged 65+,Males aged 95-99,Females aged under 25,Males aged 65+,Total households,Males aged under 25,Females aged 100+
0,0.0,0.018518518518518517,0.0,0.041666666666666664,0.03409090909090909,0.0,0.0,0.0,0.0125,0.4318181818181818,0.0,0.0,0.6521438450873148,0.0,0.0,0.0,0.688367129135539,0.0,0.0,0.0,0.0,0.0,0.6862745097647059,0.0,0.026143790849673203,0.0,0.0,0.0,0.0,0.0,0.019230769230769232,0.0,0.006172839506172839,0.01818181818181818,0.0
1,0.0,0.07407407407407407,0.0975609756097561,0.041666666666666664,0.045454545454545456,0.0,0.038461538461538464,0.0,0.05,1.0,0.0,0.1111111111111111,0.8071021906354441,0.125,0.075,0.0,0.8303094983991463,0.14285714285714285,0.0,0.08333333333333333,0.0,0.0,0.8343653250588235,0.0,0.08496732026143791,0.0,0.075,0.0,0.05555555555555555,0.0,0.019230769230769232,0.03125,0.04938271604938271,0.05454545454545454,0.0
2,0.0,0.09876543209876543,0.0975609756097561,0.0,0.056818181818181816,0.1111111111111111,0.038461538461538464,0.0,0.075,1.0,0.16666666666666666,0.1111111111111111,0.9820822332474756,0.125,0.075,0.0,0.9541088580576307,0.14285714285714285,0.0,0.08333333333333333,0.07142857142857142,0.0,0.9758403361176471,0.0,0.10457516339869281,0.0,0.1,0.0,0.09722222222222222,0.0,0.057692307692307696,0.09375,0.05555555555555555,0.05454545454545454,0.0
3,0.0,0.006172839506172839,0.0,0.0,0.011363636363636364,0.0,0.0,0.0,0.0125,1.0,0.0,0.0,0.9867219917831304,0.0,0.0,0.0,0.9413020277481323,0.0,0.0,0.0,0.0,0.0,0.9663865545882352,0.0,0.006535947712418301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006172839506172839,0.0,0.0
4,0.0,0.018518518518518517,0.04878048780487805,0.041666666666666664,0.0,0.0,0.0,0.0,0.0125,1.0,0.0,0.0,0.9867219917831304,0.0,0.025,0.0,0.9413020277481323,0.0,0.0,0.0,0.0,0.0,0.9663865545882352,0.0,0.013071895424836602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006172839506172839,0.0,0.0
5,0.0,0.012345679012345678,0.0,0.0,0.011363636363636364,0.0,0.038461538461538464,0.0,0.0125,1.0,0.0,0.0,0.8421161826424992,0.0,0.025,0.0,0.8847385272145144,0.0,0.0,0.0,0.0,0.0,0.8897058823529411,0.0,0.013071895424836602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012345679012345678,0.0,0.0
6,0.0,0.030864197530864196,0.04878048780487805,0.041666666666666664,0.022727272727272728,0.0,0.038461538461538464,0.0,0.025,0.20454545454545456,0.0,0.0,0.3891597510696398,0.0,0.05,0.0,0.43009605122732125,0.0,0.0,0.0,0.0,0.0,0.42041522494117645,0.0,0.032679738562091505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024691358024691357,0.0,0.0
7,0.0,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8506224067095952,0.0,0.025,0.0,0.8932764140875133,0.0,0.0,0.0,0.0,0.0,0.8823529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006172839506172839,0.0,0.0
8,0.0,0.09876543209876543,0.0975609756097561,0.041666666666666664,0.056818181818181816,0.1111111111111111,0.038461538461538464,0.0,0.05,1.0,0.16666666666666666,0.0,0.7166738207980643,0.125,0.1,0.0,0.7566702241195304,0.14285714285714285,0.0,0.08333333333333333,0.07142857142857142,0.0,0.7474048442352942,0.0,0.1111111111111111,0.0,0.075,0.0,0.08333333333333333,0.0,0.07692307692307693,0.09375,0.09259259259259259,0.07272727272727272,0.0
9,0.0,0.07407407407407407,0.04878048780487805,0.0,0.011363636363636364,0.0,0.038461538461538464,0.0,0.0375,1.0,0.0,0.0,0.8789764869899565,0.0,0.075,0.0,0.8847385272145144,0.14285714285714285,0.0,0.08333333333333333,0.0,0.0,0.9019607843529412,0.16666666666666666,0.032679738562091505,0.3333333333333333,0.1,0.0,0.05555555555555555,0.0,0.038461538461538464,0.0,0.037037037037037035,0.01818181818181818,0.0
10,0.0,0.08641975308641975,0.024390243902439025,0.0,0.022727272727272728,0.0,0.0,0.0,0.0375,1.0,0.0,0.1111111111111111,0.7763862694586213,0.0,0.1,0.0,0.8175026680896478,0.14285714285714285,0.0,0.08333333333333333,0.07142857142857142,0.0,0.8135168961176471,0.0,0.026143790849673203,0.0,0.1,0.0,0.05555555555555555,0.0,0.057692307692307696,0.0,0.06172839506172839,0.01818181818181818,0.0
11,0.0,0.11728395061728394,0.12195121951219512,0.041666666666666664,0.06818181818181818,0.2222222222222222,0.07692307692307693,0.125,0.05,1.0,0.0,0.1111111111111111,0.8392807745634258,0.125,0.1,0.1111111111111111,0.8505869797225186,0.0,0.0,0.08333333333333333,0.0,0.0,0.8681541582352941,0.0,0.1568627450980392,0.3333333333333333,0.075,0.0,0.1111111111111111,0.0,0.1346153846153846,0.15625,0.1111111111111111,0.10909090909090909,0.0
12,0.0,0.012345679012345678,0.024390243902439025,0.0,0.03409090909090909,0.0,0.0,0.0,0.025,1.0,0.0,0.0,0.8251037345083073,0.0,0.0,0.0,0.8623265741728922,0.0,0.0,0.0,0.0,0.0,0.8692810457647059,0.0,0.032679738562091505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012345679012345678,0.01818181818181818,0.0
13,0.07692307692307693,0.42592592592592593,0.43902439024390244,0.08333333333333333,0.4090909090909091,0.3333333333333333,0.15384615384615385,0.25,0.3625,1.0,0.5,0.1111111111111111,0.7146455075862775,0.125,0.4,0.1111111111111111,0.7513340448239061,0.42857142857142855,0.0,0.25,0.07142857142857142,0.0,0.74486008,0.0,0.5686274509803921,0.0,0.2,0.0,0.2777777777777778,0.3333333333333333,0.2692307692307692,0.375,0.4444444444444444,0.3090909090909091,0.0
14,0.07692307692307693,0.3148148148148148,0.1951219512195122,0.08333333333333333,0.25,0.1111111111111111,0.038461538461538464,0.25,0.2125,1.0,0.16666666666666666,0.3333333333333333,0.6831897684591859,0.125,0.25,0.1111111111111111,0.7214514407684098,0.5714285714285714,0.0,0.16666666666666666,0.14285714285714285,0.0,0.7147353924705883,0.16666666666666666,0.3137254901960784,0.0,0.3,0.0,0.2638888888888889,0.0,0.19230769230769232,0.21875,0.32098765432098764,0.18181818181818182,0.0
15,0.07692307692307693,0.2716049382716049,0.1951219512195122,0.08333333333333333,0.14772727272727273,0.1111111111111111,0.07692307692307693,0.25,0.1375,0.29545454545454547,0.16666666666666666,0.3333333333333333,0.5441194477464,0.125,0.275,0.0,0.6125933831376734,0.42857142857142855,0.0,0.16666666666666666,0.14285714285714285,0.5,0.5915276558823529,0.16666666666666666,0.23529411764705882,0.3333333333333333,0.325,0.0,0.2638888888888889,0.0,0.1346153846153846,0.1875,0.2716049382716049,0.12727272727272726,0.0
16,0.07692307692307693,0.24074074074074073,0.17073170731707318,0.08333333333333333,0.13636363636363635,0.1111111111111111,0.038461538461538464,0.25,0.15,0.29545454545454547,0.16666666666666666,0.2222222222222222,0.5592643581293996,0.125,0.225,0.0,0.6339381003201707,0.42857142857142855,0.0,0.16666666666666666,0.14285714285714285,0.0,0.6113335387058824,0.0,0.20915032679738563,0.0,0.225,0.0,0.20833333333333334,0.0,0.1346153846153846,0.1875,0.19753086419753085,0.10909090909090909,0.0
17,0.07692307692307693,0.29012345679012347,0.1951219512195122,0.125,0.14772727272727273,0.1111111111111111,0.07692307692307693,0.25,0.15,0.29545454545454547,0.16666666666666666,0.3333333333333333,0.4616535848142451,0.125,0.275,0.0,0.5368196371398078,0.42857142857142855,0.0,0.16666666666666666,0.14285714285714285,0.5,0.5132450330588235,0.16666666666666666,0.23529411764705882,0.3333333333333333,0.35,0.0,0.2777777777777778,0.0,0.1346153846153846,0.1875,0.25925925925925924,0.12727272727272726,1.0
18,0.0,0.06790123456790123,0.07317073170731707,0.041666666666666664,0.06818181818181818,0.0,0.0,0.0,0.075,1.0,0.0,0.0,0.7696107489601337,0.0,0.05,0.0,0.767342582710779,0.0,0.0,0.0,0.0,0.0,0.763271162117647,0.0,0.0718954248366013,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.08024691358024691,0.03636363636363636,0.0
19,0.0,0.006172839506172839,0.024390243902439025,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9867219917831304,0.0,0.025,0.0,0.9413020277481323,0.0,0.0,0.0,0.0,0.0,0.9663865545882352,0.0,0.006535947712418301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006172839506172839,0.0,0.0
20,0.07692307692307693,0.29012345679012347,0.34146341463414637,0.16666666666666666,0.1590909090909091,0.1111111111111111,0.15384615384615385,0.25,0.1625,0.29545454545454547,0.16666666666666666,0.2222222222222222,0.5058715426311926,0.25,0.35,0.0,0.5709711846318036,0.14285714285714285,0.0,0.16666666666666666,0.14285714285714285,0.0,0.5517413764705882,0.16666666666666666,0.3202614379084967,0.0,0.2,0.0,0.20833333333333334,0.0,0.15384615384615385,0.21875,0.3148148148148148,0.18181818181818182,0.0
21,0.0,0.1419753086419753,0.12195121951219512,0.08333333333333333,0.07954545454545454,0.0,0.07692307692307693,0.125,0.0875,0.20454545454545456,0.0,0.0,0.3777989608653775,0.125,0.15,0.0,0.43649946638207043,0.14285714285714285,0.0,0.08333333333333333,0.07142857142857142,0.0,0.41437908494117653,0.0,0.12418300653594772,0.0,0.075,0.0,0.06944444444444445,0.0,0.09615384615384616,0.0625,0.13580246913580246,0.05454545454545454,0.0
22,0.0,0.24074074074074073,0.2682926829268293,0.125,0.14772727272727273,0.1111111111111111,0.11538461538461539,0.125,0.1125,1.0,0.16666666666666666,0.2222222222222222,0.9556992922743318,0.125,0.3,0.0,0.9423692636072573,0.14285714285714285,0.0,0.16666666666666666,0.14285714285714285,0.0,0.962785114,0.16666666666666666,0.24836601307189543,0.3333333333333333,0.225,0.0,0.18055555555555555,0.0,0.11538461538461539,0.125,0.14814814814814814,0.12727272727272726,0.0
23,0.0,0.006172839506172839,0.024390243902439025,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8141671607563624,0.0,0.0,0.0,0.767342582710779,0.0,0.0,0.0,0.07142857142857142,0.0,0.7745098038823529,0.0,0.013071895424836602,0.0,0.025,0.0,0.013888888888888888,0.0,0.0,0.0,0.006172839506172839,0.01818181818181818,0.0
24,0.0,0.16666666666666666,0.21951219512195122,0.08333333333333333,0.11363636363636363,0.1111111111111111,0.07692307692307693,0.125,0.1,1.0,0.16666666666666666,0.1111111111111111,0.7469751387466369,0.125,0.2,0.0,0.7876200640341515,0.14285714285714285,0.0,0.16666666666666666,0.07142857142857142,0.0,0.7798319328235295,0.0,0.20261437908496732,0.0,0.125,0.0,0.125,0.0,0.07692307692307693,0.125,0.13580246913580246,0.10909090909090909,0.0
25,0.0,0.024691358024691357,0.07317073170731707,0.041666666666666664,0.03409090909090909,0.0,0.038461538461538464,0.0,0.0125,1.0,0.0,0.0,0.975977287653608,0.0,0.05,0.0,0.9626467449306296,0.0,0.0,0.0,0.0,0.0,0.9779411764705882,0.0,0.0457516339869281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024691358024691357,0.0,0.0
26,0.0,0.018518518518518517,0.0,0.0,0.022727272727272728,0.0,0.0,0.0,0.025,0.3409090909090909,0.0,0.0,0.5888924354928541,0.0,0.025,0.0,0.6296691568836713,0.0,0.0,0.0,0.0,0.0,0.6199095022352942,0.0,0.0196078431372549,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.012345679012345678,0.01818181818181818,0.0
27,0.0,0.006172839506172839,0.024390243902439025,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8506224067095952,0.0,0.025,0.0,0.80042689434365,0.0,0.0,0.0,0.0,0.0,0.8235294117647058,0.0,0.006535947712418301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006172839506172839,0.0,0.0
28,0.0,0.11728395061728394,0.14634146341463414,0.08333333333333333,0.056818181818181816,0.1111111111111111,0.038461538461538464,0.125,0.0625,0.29545454545454547,0.0,0.1111111111111111,0.5387275243061184,0.125,0.15,0.0,0.6382070437566703,0.0,0.0,0.08333333333333333,0.07142857142857142,0.0,0.6086196855294117,0.0,0.11764705882352941,0.0,0.075,0.0,0.08333333333333333,0.0,0.057692307692307696,0.09375,0.1111111111111111,0.05454545454545454,0.0
29,0.0,0.20987654320987653,0.17073170731707318,0.08333333333333333,0.17045454545454544,0.0,0.07692307692307693,0.125,0.15,0.29545454545454547,0.0,0.1111111111111111,0.5331950207122983,0.125,0.2,0.0,0.6072572038420491,0.14285714285714285,0.0,0.08333333333333333,0.07142857142857142,0.0,0.586764705882353,0.0,0.22875816993464052,0.3333333333333333,0.125,0.0,0.09722222222222222,0.0,0.1346153846153846,0.0625,0.18518518518518517,0.16363636363636364,0.0
30,0.07692307692307693,0.2654320987654321,0.34146341463414637,0.125,0.1590909090909091,0.1111111111111111,0.11538461538461539,0.25,0.15,0.38636363636363635,0.16666666666666666,0.2222222222222222,0.5582209544031719,0.25,0.325,0.0,0.624332977588047,0.14285714285714285,0.0,0.16666666666666666,0.14285714285714285,0.0,0.6059893048235294,0.16666666666666666,0.3137254901960784,0.0,0.2,0.0,0.20833333333333334,0.0,0.1346153846153846,0.21875,0.2777777777777778,0.18181818181818182,0.0
31,0.0,0.3333333333333333,0.24390243902439024,0.125,0.26136363636363635,0.2222222222222222,0.15384615384615385,0.0,0.3,0.29545454545454547,0.16666666666666666,0.0,0.5156350259141605,0.25,0.2,0.0,0.5901814300960512,0.14285714285714285,0.0,0.16666666666666666,0.14285714285714285,0.0,0.5648652237647059,0.0,0.35947712418300654,0.6666666666666666,0.175,0.0,0.16666666666666666,0.0,0.23076923076923078,0.15625,0.4074074074074074,0.23636363636363636,0.0
32,0.0,0.1419753086419753,0.14634146341463414,0.041666666666666664,0.11363636363636363,0.1111111111111111,0.038461538461538464,0.125,0.1,1.0,0.16666666666666666,0.1111111111111111,0.6246438034833729,0.0,0.125,0.0,0.6926360725720384,0.0,0.0,0.08333333333333333,0.07142857142857142,0.0,0.676847662117647,0.0,0.16339869281045752,0.0,0.075,0.0,0.08333333333333333,0.0,0.11538461538461539,0.09375,0.1728395061728395,0.09090909090909091,0.0
33,0.0,0.08641975308641975,0.12195121951219512,0.041666666666666664,0.06818181818181818,0.1111111111111111,0.038461538461538464,0.0,0.05,1.0,0.16666666666666666,0.1111111111111111,0.6052505586726349,0.0,0.1,0.0,0.6744930629669157,0.0,0.0,0.08333333333333333,0.0,0.0,0.6563467491764706,0.0,0.11764705882352941,0.0,0.05,0.0,0.05555555555555555,0.0,0.057692307692307696,0.0625,0.10493827160493827,0.07272727272727272,0.0
34,0.0,0.21604938271604937,0.1951219512195122,0.08333333333333333,0.19318181818181818,0.1111111111111111,0.07692307692307693,0.125,0.15,0.38636363636363635,0.5,0.2222222222222222,0.5616288966897617,0.125,0.2,0.0,0.6339381003201707,0.14285714285714285,0.0,0.08333333333333333,0.07142857142857142,0.0,0.6119319765882353,0.0,0.28104575163398693,0.0,0.125,0.0,0.1527777777777778,0.0,0.15384615384615385,0.1875,0.21604938271604937,0.18181818181818182,0.0
35,0.0,0.15432098765432098,0.14634146341463414,0.08333333333333333,0.125,0.1111111111111111,0.038461538461538464,0.125,0.1,0.38636363636363635,0.16666666666666666,0.1111111111111111,0.5848629767580799,0.125,0.125,0.0,0.6435432230522946,0.0,0.0,0.08333333333333333,0.07142857142857142,0.0,0.6269813314117647,0.16666666666666666,0.1895424836601307,0.0,0.1,0.0,0.1111111111111111,0.0,0.11538461538461539,0.125,0.16666666666666666,0.12727272727272726,0.0
36,0.0,0.1419753086419753,0.14634146341463414,0.08333333333333333,0.11363636363636363,0.1111111111111111,0.038461538461538464,0.125,0.1,0.4318181818181818,0.16666666666666666,0.1111111111111111,0.6089283160048903,0.0,0.125,0.0,0.663820704375667,0.0,0.0,0.08333333333333333,0.07142857142857142,0.0,0.6505970809411765,0.0,0.16993464052287582,0.0,0.075,0.0,0.08333333333333333,0.0,0.09615384615384616,0.09375,0.1419753086419753,0.10909090909090909,0.0
37,0.0,0.19753086419753085,0.17073170731707318,0.041666666666666664,0.23863636363636365,0.1111111111111111,0.038461538461538464,0.125,0.15,0.4318181818181818,0.5,0.1111111111111111,0.6080754554405041,0.125,0.175,0.0,0.6691568836712913,0.0,0.0,0.08333333333333333,0.0,0.0,0.6529668636470588,0.0,0.3006535947712418,0.0,0.05,0.0,0.1111111111111111,0.0,0.19230769230769232,0.1875,0.24691358024691357,0.2,0.0
38,0.0,0.006172839506172839,0.0,0.0,0.022727272727272728,0.0,0.0,0.0,0.0125,1.0,0.0,0.0,0.9867219917831304,0.0,0.0,0.0,0.9413020277481323,0.0,0.0,0.0,0.0,0.0,0.9663865545882352,0.0,0.013071895424836602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006172839506172839,0.0,0.0
39,0.0,0.024691358024691357,0.0,0.0,0.03409090909090909,0.0,0.0,0.0,0.025,0.29545454545454547,0.0,0.0,0.4784751037741473,0.0,0.0,0.0,0.5197438633938101,0.0,0.0,0.0,0.0,0.0,0.512254902,0.16666666666666666,0.026143790849673203,0.0,0.025,0.0,0.013888888888888888,0.0,0.019230769230769232,0.0,0.018518518518518517,0.01818181818181818,0.0
40,0.0,0.15432098765432098,0.14634146341463414,0.041666666666666664,0.14772727272727273,0.1111111111111111,0.038461538461538464,0.125,0.1,1.0,0.3333333333333333,0.1111111111111111,0.6270977409275599,0.125,0.125,0.0,0.688367129135539,0.0,0.0,0.08333333333333333,0.07142857142857142,0.0,0.6740484429411765,0.16666666666666666,0.21568627450980393,0.3333333333333333,0.125,0.0,0.1388888888888889,0.0,0.11538461538461539,0.15625,0.18518518518518517,0.14545454545454545,0.0
41,0.07692307692307693,0.1111111111111111,0.17073170731707318,0.041666666666666664,0.045454545454545456,0.1111111111111111,0.038461538461538464,0.25,0.05,0.29545454545454547,0.16666666666666666,0.1111111111111111,0.44267084425250375,0.125,0.15,0.0,0.48772678762006405,0.0,0.0,0.08333333333333333,0.07142857142857142,0.0,0.47717295870588233,0.0,0.1437908496732026,0.3333333333333333,0.1,0.0,0.1388888888888889,0.0,0.057692307692307696,0.1875,0.10493827160493827,0.07272727272727272,0.0
42,0.0,0.030864197530864196,0.04878048780487805,0.0,0.056818181818181816,0.0,0.038461538461538464,0.0,0.025,0.29545454545454547,0.0,0.0,0.5044388690833559,0.0,0.025,0.0,0.5656350053361793,0.0,0.0,0.0,0.0,0.0,0.5476190476470588,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.037037037037037035,0.01818181818181818,0.0
43,0.0,0.07407407407407407,0.0975609756097561,0.0,0.056818181818181816,0.1111111111111111,0.038461538461538464,0.125,0.0625,0.29545454545454547,0.0,0.0,0.44286372917783096,0.125,0.075,0.0,0.528281750266809,0.0,0.0,0.0,0.0,0.0,0.4984520123529411,0.0,0.10457516339869281,0.0,0.0,0.0,0.041666666666666664,0.0,0.07692307692307693,0.09375,0.04938271604938271,0.05454545454545454,0.0
44,0.0,0.11728395061728394,0.14634146341463414,0.041666666666666664,0.11363636363636363,0.1111111111111111,0.038461538461538464,0.25,0.0875,1.0,0.16666666666666666,0.0,0.6403296450697369,0.125,0.125,0.0,0.6905016008537886,0.0,0.0,0.0,0.07142857142857142,0.0,0.6789915965882353,0.0,0.17647058823529413,0.0,0.025,0.0,0.08333333333333333,0.0,0.09615384615384616,0.15625,0.07407407407407407,0.09090909090909091,0.0
45,0.0,0.06172839506172839,0.07317073170731707,0.0,0.03409090909090909,0.0,0.038461538461538464,0.0,0.0375,0.29545454545454547,0.0,0.0,0.5355054697249382,0.0,0.075,0.0,0.5944503735325507,0.0,0.0,0.0,0.07142857142857142,0.0,0.5756302521176471,0.0,0.05228758169934641,0.0,0.025,0.0,0.013888888888888888,0.0,0.057692307692307696,0.0,0.037037037037037035,0.01818181818181818,0.0
46,0.0,0.030864197530864196,0.024390243902439025,0.0,0.03409090909090909,0.0,0.0,0.0,0.025,0.29545454545454547,0.0,0.0,0.5053697827597817,0.0,0.0,0.0,0.5218783351120597,0.0,0.0,0.0,0.0,0.0,0.5098039215294118,0.0,0.032679738562091505,0.3333333333333333,0.025,0.0,0.013888888888888888,0.0,0.038461538461538464,0.0,0.012345679012345678,0.01818181818181818,0.0
47,0.0,0.06172839506172839,0.07317073170731707,0.0,0.045454545454545456,0.0,0.038461538461538464,0.125,0.05,0.38636363636363635,0.0,0.0,0.5784232365625247,0.125,0.075,0.0,0.6318036286019211,0.0,0.0,0.0,0.0,0.0,0.6191950464705883,0.0,0.0718954248366013,0.0,0.0,0.0,0.027777777777777776,0.0,0.057692307692307696,0.0625,0.037037037037037035,0.01818181818181818,0.0
48,0.0,0.09259259259259259,0.0975609756097561,0.0,0.07954545454545454,0.1111111111111111,0.038461538461538464,0.125,0.075,0.29545454545454547,0.0,0.0,0.48825726145130766,0.125,0.125,0.0,0.5346851654215582,0.0,0.0,0.0,0.0,0.0,0.5230052416470589,0.0,0.11764705882352941,0.0,0.0,0.0,0.041666666666666664,0.0,0.07692307692307693,0.09375,0.08024691358024691,0.05454545454545454,0.0
49,0.07692307692307693,0.35802469135802467,0.12195121951219512,0.125,0.3409090909090909,0.2222222222222222,0.038461538461538464,0.0,0.35,0.4318181818181818,0.16666666666666666,0.1111111111111111,0.6040078485024073,0.0,0.225,0.1111111111111111,0.6627534685165422,0.2857142857142857,0.0,0.0,0.0,0.0,0.6464296948235294,0.16666666666666666,0.35947712418300654,0.3333333333333333,0.125,0.0,0.1388888888888889,0.0,0.25,0.15625,0.3765432098765432,0.2545454545454545,0.0
50,0.0,0.043209876543209874,0.07317073170731707,0.0,0.03409090909090909,0.0,0.0,0.0,0.025,1.0,0.0,0.1111111111111111,0.6289450522389165,0.0,0.025,0.0,0.6894343649946638,0.0,0.0,0.0,0.0,0.0,0.675070028,0.0,0.0457516339869281,0.0,0.025,0.0,0.013888888888888888,0.0,0.057692307692307696,0.0,0.06790123456790123,0.01818181818181818,0.0
51,0.0,0.09259259259259259,0.12195121951219512,0.0,0.07954545454545454,0.1111111111111111,0.038461538461538464,0.125,0.075,0.38636363636363635,0.0,0.0,0.5758059369150047,0.125,0.125,0.0,0.6232657417289221,0.0,0.0,0.0,0.0,0.0,0.6078431372941177,0.0,0.12418300653594772,0.0,0.0,0.0,0.041666666666666664,0.0,0.07692307692307693,0.09375,0.08024691358024691,0.05454545454545454,0.0
52,0.0,0.09876543209876543,0.14634146341463414,0.041666666666666664,0.10227272727272728,0.1111111111111111,0.038461538461538464,0.25,0.0875,0.29545454545454547,0.0,0.0,0.47053416678178706,0.125,0.1,0.0,0.567769477054429,0.0,0.0,0.0,0.0,0.0,0.5344537815294118,0.0,0.1568627450980392,0.0,0.0,0.0,0.05555555555555555,0.0,0.07692307692307693,0.125,0.06790123456790123,0.07272727272727272,0.0
53,0.0,0.09876543209876543,0.07317073170731707,0.0,0.07954545454545454,0.1111111111111111,0.038461538461538464,0.125,0.075,0.29545454545454547,0.0,0.0,0.43948824340991605,0.125,0.1,0.0,0.5144076840981857,0.0,0.0,0.08333333333333333,0.07142857142857142,0.0,0.4875,0.0,0.1111111111111111,0.0,0.05,0.0,0.06944444444444445,0.0,0.07692307692307693,0.09375,0.06790123456790123,0.05454545454545454,0.0
54,0.0,0.09876543209876543,0.07317073170731707,0.0,0.07954545454545454,0.1111111111111111,0.038461538461538464,0.125,0.075,1.0,0.0,0.0,0.5784232365625247,0.125,0.1,0.0,0.6744930629669157,0.0,0.0,0.08333333333333333,0.07142857142857142,0.0,0.6563958916470588,0.0,0.1111111111111111,0.0,0.05,0.0,0.06944444444444445,0.0,0.07692307692307693,0.09375,0.07407407407407407,0.05454545454545454,0.0
55,0.0,0.006172839506172839,0.04878048780487805,0.0,0.011363636363636364,0.0,0.0,0.0,0.0125,0.1590909090909091,0.0,0.0,0.2244698016949767,0.0,0.0,0.0,0.24546424759871932,0.0,0.0,0.0,0.0,0.0,0.23529411764705882,0.0,0.026143790849673203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012345679012345678,0.01818181818181818,0.0
56,0.0,0.15432098765432098,0.1951219512195122,0.041666666666666664,0.07954545454545454,0.1111111111111111,0.038461538461538464,0.125,0.075,0.1590909090909091,0.16666666666666666,0.1111111111111111,0.2754542595000377,0.125,0.225,0.0,0.3489861259338314,0.0,0.0,0.08333333333333333,0.07142857142857142,0.0,0.3218161050588235,0.0,0.1830065359477124,0.0,0.075,0.0,0.09722222222222222,0.0,0.11538461538461539,0.125,0.13580246913580246,0.14545454545454545,0.0
57,0.07692307692307693,0.08641975308641975,0.12195121951219512,0.041666666666666664,0.045454545454545456,0.1111111111111111,0.038461538461538464,0.125,0.05,0.20454545454545456,0.0,0.0,0.34465959739789703,0.0,0.1,0.0,0.39167556029882605,0.0,0.0,0.08333333333333333,0.07142857142857142,0.0,0.37637088729411766,0.0,0.09803921568627451,0.0,0.05,0.0,0.06944444444444445,0.0,0.057692307692307696,0.09375,0.07407407407407407,0.03636363636363636,0.0
58,0.0,0.16666666666666666,0.21951219512195122,0.041666666666666664,0.125,0.1111111111111111,0.038461538461538464,0.125,0.1125,0.1590909090909091,0.0,0.1111111111111111,0.295441015717464,0.125,0.2,0.0,0.343649946638207,0.0,0.0,0.08333333333333333,0.07142857142857142,0.0,0.32486274505882357,0.0,0.20261437908496732,0.0,0.075,0.0,0.08333333333333333,0.0,0.11538461538461539,0.09375,0.21604938271604937,0.12727272727272726,0.0
59,0.0,0.08024691358024691,0.0975609756097561,0.041666666666666664,0.045454545454545456,0.1111111111111111,0.038461538461538464,0.125,0.05,0.1590909090909091,0.0,0.0,0.328649566259639,0.0,0.1,0.0,0.37139807897545357,0.0,0.0,0.08333333333333333,0.07142857142857142,0.0,0.3606442576470588,0.0,0.08496732026143791,0.0,0.05,0.0,0.05555555555555555,0.0,0.038461538461538464,0.0625,0.10493827160493827,0.03636363636363636,0.0
60,0.0,0.05555555555555555,0.07317073170731707,0.041666666666666664,0.045454545454545456,0.0,0.0,0.0,0.05,0.20454545454545456,0.0,0.0,0.3722723944458317,0.0,0.075,0.0,0.41302027748132336,0.0,0.0,0.0,0.0,0.0,0.4020848845882353,0.0,0.06535947712418301,0.0,0.0,0.0,0.0,0.0,0.019230769230769232,0.0,0.04938271604938271,0.05454545454545454,0.0
61,0.0,0.1419753086419753,0.1951219512195122,0.041666666666666664,0.09090909090909091,0.1111111111111111,0.038461538461538464,0.125,0.075,0.20454545454545456,0.16666666666666666,0.0,0.38311497374133735,0.125,0.2,0.0,0.4429028815368196,0.0,0.0,0.08333333333333333,0.07142857142857142,0.0,0.4231948703529412,0.0,0.1830065359477124,0.0,0.05,0.0,0.08333333333333333,0.0,0.11538461538461539,0.125,0.16049382716049382,0.12727272727272726,0.0
